lap,position,gap_ahead,gap_behind,tyre_age,pace_delta,pit_stops,weather,final_position
13,6,9.396777946557886,5.200153581027229,16,-0.38230545043676,1,0,5.0
67,2,6.400105387180407,9.903823188790918,1,0.22271402619676484,0,0,2.0
62,12,3.312666821735887,6.152282396852489,2,0.9281082602629787,1,0,14.0
59,2,2.768167436693499,3.7726397546624737,14,-0.8088511046747977,2,1,1.0
54,6,1.9901731922092707,7.744305073396798,14,-0.9549015569398271,1,1,4.0
20,17,6.976945493047905,1.7875788646582564,1,-0.888500803059344,1,0,16.0
38,3,2.2652845686794802,3.906706555692039,26,-0.8951886270776024,1,1,3.0
65,2,5.993502332682142,3.5348936087380998,26,0.8156317155548087,2,0,4.0
45,20,2.7198867665610376,4.3748902415669955,25,0.44251581586764943,2,0,20.0
34,8,6.653492553459299,7.839620276694391,16,0.3542127323925566,2,1,10.0
30,12,8.167903312551339,4.893313018417734,15,0.045145640523619024,0,1,12.0
66,4,7.8024499071320665,7.960743057633032,26,0.5639052339443038,0,0,7.0
45,5,7.63242817621474,5.807240141084672,15,-0.6887040144768184,2,1,3.0
19,13,1.9584518163532956,3.486487403109798,12,-0.2161176204231252,0,0,13.0
46,15,0.9750109751467353,8.118789562466377,16,-0.019991498471312985,0,0,15.0
18,16,7.019593402025118,2.4590677384756066,14,-0.7791810046465475,0,1,16.0
33,10,3.746637416564078,2.3213915000179752,29,-0.16097258132496606,2,0,11.0
44,16,4.380227641393138,5.094578948142875,24,-0.3669964414747593,1,1,16.0
58,12,0.40837601865457157,2.6824075350246805,15,-0.9288357084130747,2,0,10.0
44,17,2.6698068478229873,0.1899616460170416,23,-0.7265291945415295,2,1,18.0
57,16,0.43339639835719385,6.518145520258136,15,0.5280736463349436,0,1,16.0
45,12,8.803939148752352,5.15982883257674,19,-0.9639241809907111,0,0,10.0
27,8,2.5096271638634517,4.510626363482296,8,0.8685065981927222,1,1,9.0
58,20,5.6176379787727795,9.672988294721323,2,-0.8271507351055252,1,1,20.0
48,3,0.4858952745451911,5.754871921232846,2,0.5984761884069163,1,0,5.0
41,16,6.701789173926015,8.647972620114906,27,0.7972330818869415,1,1,18.0
33,13,3.2979707229655295,1.4805573384310857,10,0.8822711697008943,2,0,13.0
32,19,8.989399950880891,5.735143984981335,3,0.7349540469919451,1,1,19.0
41,8,8.892370070446955,8.692998304635939,23,-0.42489992114911357,2,0,7.0
46,5,3.320377121781303,5.8727469970709905,17,-0.333825737323046,0,0,3.0
21,20,9.019512867335633,7.2083403634573155,8,-0.14690860277984807,1,0,20.0
58,8,9.96196096763791,3.7832313213408533,28,-0.7214066211857983,0,0,8.0
64,12,8.271615074827086,1.0152502186669594,23,-0.9554550898655523,0,1,11.0
22,1,8.464226342776767,4.633212921758007,4,0.7382432285620693,2,0,3.0
32,20,2.5651864874799903,4.00534596930469,14,0.10825743242091268,1,1,20.0
34,6,5.8093537486917874,8.683895805551579,21,0.21744588435643264,2,0,7.0
44,18,0.7658335482769417,2.515553493289475,10,0.8539769496355907,0,1,19.0
50,8,1.0396875745345302,9.67066885259757,29,0.33024035622723136,1,0,11.0
39,7,9.989036859129577,9.585567386064513,1,0.3817070086796268,0,1,8.0
26,1,3.3337285693165186,2.551553266407243,4,0.5739372968734844,0,1,2.0
58,16,7.507020729283579,3.5457143592254727,1,-0.7673031002851924,1,0,15.0
29,12,8.085984024965484,8.966001834651461,17,-0.27967569357241695,1,0,12.0
57,6,8.59443038297157,9.669559986871464,26,0.9364158554067326,1,0,9.0
34,20,9.97652014428135,4.490047118076836,17,0.8458601562012131,2,1,20.0
31,2,2.490815204042992,3.2778707518448886,7,0.7681505926203696,2,1,4.0
22,14,0.49947318591102713,5.308330731190266,23,-0.09582297932205508,0,1,15.0
68,4,4.170796028146401,6.908915143020775,20,0.7143859071736114,1,1,5.0
28,1,1.3877986313065749,2.8073977022123002,15,-0.9032082361084688,0,0,1.0
58,18,0.3220163027043457,7.391084428728821,13,-0.7029651514857651,0,0,17.0
45,13,3.6682255887007127,0.6114078354349463,28,-0.17206460303189175,0,0,14.0
21,2,7.859008685644841,0.5880154783677228,2,-0.03321586663574716,0,0,2.0
50,9,5.705188843128202,3.924248280940898,28,-0.4729856929582863,0,1,10.0
28,2,3.196502093182505,3.599384601401134,19,-0.2870466583044251,1,1,2.0
21,9,6.577985854377926,3.224768832134808,24,-0.6744477979492625,2,0,10.0
18,1,2.396979985057226,4.96109565042221,13,-0.021731936568185617,1,1,1.0
16,11,0.24237631611364174,3.2752624648845554,24,0.5876865857357225,1,0,12.0
37,3,7.667098525720631,2.0033533928341103,11,0.32272078732261145,1,1,4.0
23,20,6.27505654015369,3.1637485359771493,27,-0.7844155052689175,2,1,19.0
40,4,7.646795982559504,9.751552300821327,22,-0.024836793206567842,2,1,5.0
61,18,0.48548636520788957,4.170022828249001,15,0.3952927655594498,2,1,19.0
28,6,8.387484315523457,4.502656490897524,10,0.05979059310788237,1,1,6.0
67,3,6.233309380359403,5.807795400516286,9,-0.2166488069289021,2,1,3.0
56,11,5.677613972055138,9.835073607300844,27,0.2438288425677564,0,0,12.0
25,15,6.283679076333863,2.491852636714054,28,0.9372773306005511,2,1,17.0
62,5,8.657889143996805,6.844692894271095,9,-0.810184180467844,1,0,4.0
14,20,5.91067141493318,7.188248466063069,20,-0.21996787850487864,1,0,20.0
44,10,5.8514087608929755,6.112511726251353,28,-0.1867882939078087,0,0,11.0
21,12,9.907723654951083,0.9769255624027764,1,0.15393462093674204,2,0,12.0
34,15,7.591628653978823,6.8010355306930075,17,-0.6956507962361642,2,0,14.0
61,17,4.478708673966239,0.7345376392581373,12,-0.6467139402590609,0,0,15.0
68,10,7.1032303003259845,6.00181223054398,10,-0.4292772280042907,1,1,9.0
30,6,3.953381669748706,7.421853654495252,5,0.9117400865370391,1,1,6.0
45,18,2.36586707858664,2.1886019171375093,29,0.4682171624618052,2,1,19.0
62,13,6.008833581188819,8.432057874673463,18,0.3233866033830064,2,0,13.0
32,3,9.28900277132812,0.40050267477674223,15,0.6339153747885244,2,0,4.0
25,10,9.298481248153081,8.453747350217231,6,-0.7448470621666141,2,0,8.0
66,14,3.484862253244354,4.657257601363375,7,0.7186656394475033,2,1,16.0
48,6,5.32400691559478,2.2541206053232807,17,0.18966542777500806,1,1,6.0
54,3,2.195195395841626,1.4244036354402834,6,-0.3293419850821291,1,1,1.0
62,16,9.956747984038946,9.537740959065488,8,0.6317105114913808,1,0,17.0
51,7,9.813067287892563,0.8193893170534514,12,0.6051290686972481,1,0,9.0
67,20,6.530138404103729,2.071024857365664,21,0.6914171634334543,0,0,20.0
48,14,8.063699190806986,3.543441239587155,14,-0.7689641997860357,1,1,12.0
23,9,7.179491596708631,6.240325004715093,12,0.9387224899915521,0,0,10.0
40,15,5.972266368490735,5.493530744233374,23,0.9192523075794623,1,0,17.0
67,3,0.6281451701900872,1.3438705748819084,10,-0.2850607089965169,2,0,3.0
14,2,4.6021669912713445,2.968307039008325,22,-0.8682119635761607,2,0,1.0
44,2,6.780384391457365,2.4636425337516386,20,-0.6658886610624286,2,1,1.0
32,3,6.8075629774484785,2.21407425945438,15,0.9856616508893941,0,1,5.0
38,18,3.7939139223815976,4.170328931151872,7,0.12602588634332612,1,0,18.0
52,14,9.422750667914503,7.069911380657404,26,-0.2867564023478959,1,0,15.0
20,20,1.756834619144132,2.252784028950636,9,-0.42359461229992235,0,1,18.0
27,18,5.05355851753405,3.730120909059516,10,-0.4860165293781049,0,1,18.0
56,10,6.9397513678531455,3.9700825257275065,10,0.3283055301089641,0,0,11.0
21,2,7.001644478328911,9.766919641410562,16,-0.1612243369606281,0,1,2.0
18,1,6.521525672011275,9.551196933102782,29,0.9308213987372231,0,1,2.0
19,4,2.825353313173416,8.021362069245551,7,0.3676860612907229,2,0,5.0
67,14,1.6464450299975575,2.4924233161099334,28,0.5840891820979224,1,1,17.0
53,1,6.395809235584438,0.77356940950753,5,-0.41451690283368015,0,1,1.0
26,14,6.0330909497804335,3.237350963434185,23,-0.8416271817827483,2,1,13.0
47,16,1.8756245018634856,2.7412660393949255,3,-0.024354325236237928,0,1,16.0
16,14,7.080877541148578,5.1086654214493,18,-0.37083690690754545,2,0,13.0
55,20,4.606202718163199,7.799506309671152,11,-0.5958336699841527,0,1,20.0
22,3,6.710829856871214,8.597397094900694,15,0.9052842616017227,1,1,3.0
49,3,8.389934089724491,8.464154445564034,21,-0.11202357131593943,0,0,4.0
51,9,1.7803114429115394,3.660788056108371,20,-0.6505828159024287,0,1,7.0
18,6,0.2895341931686831,6.903620000260761,5,-0.6026986946377217,1,0,6.0
59,13,7.8131156053182895,3.1970585554897784,24,-0.43858051507081197,1,0,12.0
36,2,6.136004509010898,0.7029648780283089,12,0.9986325363794255,0,1,4.0
67,8,7.026431739259005,7.045496129469129,4,-0.46397699896080535,1,1,6.0
11,2,8.397734252387561,0.19729277044089968,15,-0.3423963908430927,1,1,1.0
14,4,8.047828254762555,4.150907615839037,9,0.31865625596800284,2,1,6.0
38,15,9.613109454595364,3.36085476609055,7,-0.4120772471794034,1,1,15.0
46,4,5.405757280635971,6.964437631336639,10,-0.5683914978806133,1,0,3.0
47,13,4.936106763333063,7.685830180327751,29,-0.6827256267008026,0,1,14.0
28,12,4.078683278918228,3.1105368961157103,28,-0.37463466994441563,0,0,11.0
17,13,1.621541324157625,8.13510744300405,23,-0.788168620742453,2,1,12.0
57,14,5.768811605532022,3.0097759289988444,13,-0.9627068271704342,0,0,14.0
54,20,2.84242399082719,4.518630963866956,29,0.6092833946693545,1,1,20.0
10,18,9.220944370908457,7.297483417439926,8,-0.7242101151708469,1,1,18.0
31,6,5.873588962343266,6.959910269325407,12,0.5519536996304846,1,1,8.0
61,11,5.9691177870302905,9.874947875890781,22,0.5950849579733195,0,1,13.0
26,2,3.6137541426823994,2.3290941397377254,24,0.07583905265848623,1,1,3.0
16,19,0.6146945845793041,6.656947344041866,19,-0.38063608337409716,1,0,17.0
34,19,0.4142632771925874,6.135850891930197,26,-0.7099345325002231,2,1,18.0
54,5,4.2910179271166555,9.159474699451296,26,0.47361021344199816,2,1,6.0
13,19,0.9371972431626547,1.6479852022842632,1,0.20277397196357194,2,1,19.0
45,2,6.107784859847378,7.542801819510637,16,0.31090691298712825,0,0,4.0
15,10,8.821632755832608,5.725859301060807,22,-0.9826618203097379,1,1,11.0
69,2,8.84085668353535,2.819192110900264,17,0.855034031415649,1,0,3.0
40,11,6.6245495603091005,4.796905650057024,25,-0.8674196251068995,1,1,10.0
28,18,2.1911951315820173,3.4043883109909983,18,-0.26638822971998866,2,0,18.0
53,15,8.643668630452833,5.835202687605763,11,-0.1945767006965995,1,1,15.0
63,9,8.872325009600761,8.901106047065193,18,-0.9972889510041023,1,1,7.0
48,19,2.046870491034291,5.7361193456808,7,-0.005821381298405814,1,0,19.0
36,9,7.400518249129705,6.354051941433182,18,0.5056179890220198,1,1,10.0
19,3,2.9365435343785173,5.235603686435624,26,0.6465373062295443,1,0,4.0
35,9,8.046139092294004,0.6065385138102115,8,0.7587939866117688,0,1,11.0
28,14,9.972655209045667,2.405299713073333,6,-0.02456226336926104,1,1,14.0
48,19,0.39725745276098884,4.970817121377619,7,0.26127238105930095,0,0,19.0
12,7,8.983922071330227,3.1713293090725774,23,-0.8409605734070025,1,1,7.0
54,16,6.264042282626715,1.8994596178358227,22,-0.023923551436500157,0,0,17.0
22,16,9.73648792973173,5.09091513499254,10,-0.6903684902565295,1,0,14.0
59,1,4.703594223511634,3.295816955133718,11,-0.2607137647549571,1,1,1.0
37,4,8.4891405126566,2.655265667416806,25,-0.3413893742708014,1,1,5.0
67,4,0.7177012791229446,4.69345563265977,13,-0.15291884551698365,1,1,4.0
29,7,3.4192625957751277,1.4195141550135142,9,0.14327323594826513,2,0,7.0
37,8,0.7634637237369787,9.284682757446532,7,0.8057532941259917,1,0,8.0
17,17,9.755897021442799,8.690250769400466,9,-0.21103073730498934,0,1,17.0
50,5,8.188041681991184,7.1054437988313,13,0.9622623914231014,2,0,5.0
48,7,8.540219470335108,1.1515168931257165,26,0.5180560961024057,2,0,8.0
10,20,9.385855791195553,7.781184819249961,3,0.022962093576766485,1,0,20.0
12,20,0.942524512585875,8.098777548279289,3,0.28805287422388814,0,0,20.0
22,4,3.9174161658820004,7.700869715371943,1,-0.795551657736111,0,1,3.0
37,6,0.8032454015356211,1.2282622824804876,21,0.6890430626273096,2,1,9.0
66,7,2.1868517053452834,6.474688774970871,20,0.1647149101279317,0,1,7.0
69,18,2.3707211926729563,8.359815477919046,2,0.9721349604192036,1,0,19.0
58,5,4.744161389371029,5.815798672074711,25,0.27285748750569816,1,0,6.0
34,20,2.758765457791062,6.499433014758082,3,0.6682231665326501,1,0,20.0
65,3,1.0996832574958348,4.637798446320431,15,0.5995254855904795,1,0,3.0
42,7,1.7581617820316664,5.334202466852121,24,-0.30907769706346233,1,1,8.0
47,14,1.5580280791657002,0.44033089768207967,6,-0.4807787495335767,2,0,14.0
62,7,9.733460299331753,6.425733917535518,13,-0.13901283313697999,1,0,7.0
15,5,7.616995818492889,0.9063274076224761,21,-0.06551731118232573,1,1,6.0
67,5,9.680838506168664,4.406644483968211,1,-0.5198305961267122,2,1,3.0
53,2,4.453430816428295,2.9972854669073374,20,0.7891957467019437,2,1,2.0
54,6,2.8558479684603,5.49973670709596,19,0.085095724601292,2,0,6.0
41,15,8.003102652370949,1.4208217216797503,1,0.9568887843071392,0,0,17.0
54,10,3.329913788607353,6.94726967953585,28,0.6200355560925266,0,0,11.0
56,7,3.063895399682948,7.970614215591857,21,0.111409720783892,1,0,8.0
30,5,2.401809322857529,1.7172090524572494,22,0.8940805562887184,1,0,8.0
25,1,1.3838218844199301,1.1326995647836335,2,0.009749630190614145,1,0,1.0
63,13,2.6389843040659833,1.5406032795948557,15,0.7742130250373409,0,1,15.0
30,18,3.6176655098914883,8.783562862795167,14,-0.283710437608389,1,0,18.0
20,13,6.772542660642731,5.329073691387927,19,-0.24271523319181187,1,1,13.0
69,18,0.7193919379725706,4.7258838604742754,11,-0.1637386340581377,0,1,18.0
46,5,2.1840187026868954,1.1564470091133074,15,0.09325129188649228,2,1,5.0
45,13,8.109334038887596,6.530604466893922,6,0.10698054039764804,0,0,13.0
44,4,1.5545270434793306,8.69319595976139,20,-0.00720215664583157,1,0,4.0
28,17,3.4921869505729632,8.299040106302185,9,-0.38799805283366506,0,1,17.0
29,3,8.660123326395587,6.297941618909933,5,0.854412929581662,2,0,4.0
66,17,1.6337605803200823,0.8452592948515689,20,0.17717219469850853,2,0,17.0
27,11,0.91909467262008,1.2127305690425283,2,-0.18452156761681016,2,1,11.0
56,20,4.896926151292107,0.5881589723872643,6,0.3023539214872364,2,0,20.0
50,4,3.0939531616575104,2.649044243275446,26,0.5359335156196103,2,0,6.0
58,2,5.677742808390156,1.4430485248877398,18,0.9214561764564861,2,0,3.0
23,20,8.057668415786404,2.6744755984990958,28,-0.0009016754648347725,1,0,20.0
24,16,1.4577700327121574,3.9120747516177206,29,-0.7758029792984824,1,1,16.0
40,18,5.848920937087422,9.435529562304243,23,-0.11846839712691737,0,1,19.0
10,8,5.104536727859653,6.142722991838752,19,-0.04205887709305722,1,0,8.0
62,3,1.5263799815306758,8.366240478261327,9,0.7939881563713478,2,0,3.0
63,9,6.277585006736926,7.132479857052089,27,-0.21039846307409382,1,0,10.0
63,20,2.8090401368216393,1.2137809922136544,21,0.9066485297742768,0,1,20.0
12,6,4.929559753585724,7.385612023102094,24,-0.029736184571330426,2,0,7.0
25,10,0.9144960103429126,2.823478927435332,27,0.9475610019578578,1,0,11.0
32,10,4.649882166414868,6.427167685247593,6,-0.9836033577380756,1,1,10.0
66,13,3.1339883336239214,3.4755235390655863,14,0.7976307496126933,0,0,13.0
20,17,8.241573990735008,9.976955406320126,28,0.8622409038867014,2,1,18.0
21,9,0.664089397273946,2.7091596470181005,26,0.9220418715304266,0,0,12.0
19,17,4.2442120216914665,2.8633916606652696,24,-0.9738469316507703,2,1,16.0
41,9,4.6384710989012365,9.313655330067743,29,-0.656598326899382,2,0,10.0
25,9,7.277560155361276,0.3439796058995944,13,0.3075290061864724,1,0,9.0
17,1,5.785446993393089,6.997220979944649,11,-0.9490546165297857,0,1,1.0
47,2,6.705402138222393,7.2807312682851935,12,-0.8727820076469985,0,1,1.0
21,16,7.792787927952386,8.380147916362954,19,-0.5578422526131162,0,1,16.0
33,1,8.63580943921607,9.746949175320907,19,0.02487953748776839,2,1,1.0
37,10,3.207367417552458,9.758458999650859,21,0.09180511853361506,0,1,11.0
62,18,5.4264247831026395,0.7462398999079926,27,-0.9314777544129913,2,0,17.0
17,8,8.41706997654808,8.236209295253735,26,-0.6592654984369377,0,1,8.0
67,11,9.895566196554059,6.498468343208075,19,-0.0005886533306893593,0,1,11.0
37,2,8.906241179333255,6.508687130293603,24,0.18788124188681055,1,1,3.0
45,8,3.7775258999813306,1.3706642734854786,26,-0.7031966070275693,0,1,8.0
35,8,2.0321485204646392,6.536852947811968,13,-0.2023171761060587,1,0,8.0
17,17,4.944986120325228,9.826577547952354,28,0.8088028730339047,1,0,19.0
67,15,7.442250373176819,9.127003838440524,14,0.9977985740923441,2,0,17.0
69,17,4.976433800457646,4.447393541968021,24,0.9744289096622825,0,0,18.0
59,13,4.8834905468053185,0.49548493553233397,18,0.7633490205737448,0,0,13.0
37,19,8.398481168709825,3.686705551002028,12,-0.21067982410010844,0,1,19.0
37,5,3.677897412765145,8.281264084845496,4,0.3731485841495683,1,0,5.0
46,12,8.611967280635293,7.044841104505144,10,-0.16681554443160262,0,0,12.0
50,1,4.127367529422063,4.647502190380169,29,0.29705405364840565,2,1,2.0
45,5,3.3495077462155605,0.6455051980724279,17,-0.38113505806103354,2,1,3.0
36,8,4.59450012087702,4.326257805450696,4,0.21240450722066395,0,0,8.0
63,13,7.648224890881198,4.743346903207047,12,0.04751699310569979,1,0,13.0
26,8,1.3474200758535435,9.292699775651947,13,-0.9510394683736001,2,1,6.0
18,11,2.044550237132972,6.446752425463379,29,0.5814058074922275,2,0,13.0
42,1,9.51930377406461,3.1853638748810242,27,-0.9762043355096888,1,1,1.0
62,13,1.8373671110754382,5.300650818062142,29,-0.41368811549339646,2,1,13.0
29,19,5.72050044751744,0.7539475474393847,4,-0.9881518690919953,1,0,18.0
22,3,5.835213219953185,9.728425532932395,10,-0.24759717340960363,2,0,3.0
37,17,4.947282174297424,3.6645930291141875,25,-0.8736789436717214,1,0,18.0
57,5,6.482977960910504,4.830886813640045,3,0.8270219336624824,2,1,7.0
38,20,2.3752845853964226,3.617311344945534,15,-0.16864140967426278,0,1,20.0
22,8,5.571356450989807,6.856866128150382,2,-0.08100845027117987,2,0,8.0
55,14,3.784515226944282,6.656098367462971,25,-0.3002995278182903,2,0,15.0
44,4,6.6505058703289714,7.181690874238443,25,0.2550123084035325,0,0,5.0
15,11,1.4981130793941797,2.7546179731580165,17,0.5688162332364075,0,1,11.0
27,20,5.7516864267108145,3.2251179635242533,6,0.2962934860979558,0,1,20.0
60,15,1.9341765182949047,1.3399871878524587,26,0.4964142367902551,0,1,18.0
14,19,2.8585663248388604,6.589548721276515,8,0.8119473270185209,1,0,20.0
56,7,2.265227023203474,0.49399156062296024,3,0.7270930633428574,1,1,8.0
34,19,1.9100940207012895,6.017055121682245,27,0.3481169055073916,2,1,20.0
11,19,8.274538420450604,8.709989260031175,25,-0.5707240741911428,2,0,19.0
19,11,2.9285049198428146,8.919238268067373,18,0.2754057020838576,2,1,11.0
65,5,9.278525440458049,4.5454738276626205,22,0.012166191481021826,1,0,6.0
39,5,9.70227260091739,4.6471065133094305,1,0.43443846202084013,2,1,6.0
59,8,5.755478652377263,0.8619949117793719,29,0.6658632967858298,2,0,9.0
68,10,1.5157111143906914,6.740573751886054,16,0.4854429943728349,1,0,10.0
54,6,3.8080276094578545,8.23046826169117,7,0.6931223399225706,2,1,8.0
14,15,7.997549407147319,2.522085040586659,3,-0.8722672533179523,1,0,14.0
64,16,3.737168214100998,4.2708787281703104,23,-0.9367599235250721,1,1,16.0
65,17,0.9614704611976086,8.404509433976177,4,-0.4829988646008121,0,0,16.0
42,8,5.612170618189061,8.783492629856651,9,0.8013321682172567,0,0,8.0
63,8,8.466696429810744,2.507481804615837,5,0.6473185019679477,1,0,10.0
10,9,7.979671232720674,5.550649281959506,19,0.3654545955906232,1,1,9.0
27,2,1.8337190872904972,2.005682191294688,15,0.40151733487943186,0,0,4.0
41,15,6.760369682683421,1.1085997649816097,8,0.4533409385164251,2,0,17.0
56,18,2.2829922080129066,9.12009296378038,6,0.8852054009694938,2,1,18.0
58,3,2.2602545920665054,8.22302429189788,18,0.6643823046151152,2,0,3.0
20,17,8.753310555721333,7.624345527851422,19,0.24678077405409504,1,0,17.0
30,4,2.5717226321282785,0.5827865562500901,24,0.331430870514281,0,0,7.0
35,4,2.706148730528311,8.45291504783155,15,-0.5725194758777561,2,0,4.0
34,14,0.1064685685368656,4.436636351463299,26,0.314637650312545,0,1,15.0
31,9,8.719623437842625,3.4897117206290105,7,-0.15064197516308298,0,0,9.0
68,9,7.946688650770434,5.510115974151227,10,-0.6940762587885125,1,0,7.0
36,18,6.310556457397713,1.0043971029632028,6,0.6128056384931486,2,1,20.0
58,10,7.527631062994539,7.590800838588748,14,0.020494199606291286,0,0,10.0
22,4,1.6052808175024689,5.86610726119413,17,0.9548500833788431,1,0,5.0
42,12,4.637403586416997,1.9472419590443586,9,-0.43664129105095006,1,1,12.0
43,8,3.5770719347529307,1.9634987777135515,19,-0.03865977538984655,1,1,8.0
50,2,1.0283876099444633,1.924061650569475,5,-0.10400909066226371,2,1,2.0
44,13,4.912691803627749,0.6643236367641465,23,-0.7584409551348426,2,1,12.0
10,16,9.21532253839209,5.9192046487796794,7,-0.14776944233844103,1,0,16.0
30,2,0.4965852786018754,8.41944695812623,19,-0.4248930871581502,2,1,2.0
57,11,2.9854630435885596,0.2732323184751472,20,-0.6793590572661312,2,0,11.0
64,10,2.154655268436464,0.5851459852156081,26,-0.43568883192772145,0,1,9.0
15,15,2.4576518712903934,5.770425739200764,7,-0.533496617467216,1,0,14.0
37,17,9.093502063605815,8.213007285321918,24,0.46814706201175604,1,1,20.0
26,8,4.733883636919472,3.3347150166294726,2,-0.9384496434816798,2,1,6.0
14,18,4.716364188104206,3.5611825481964496,25,0.23492549582644262,1,0,19.0
40,9,7.629698860307295,6.003830325218082,23,0.5213226840472129,1,1,10.0
14,8,1.6294728196487656,2.8147076023290554,16,-0.038553087062053626,1,1,8.0
47,14,4.923927005590503,0.3634228241690729,13,0.8631299600158369,2,1,15.0
12,18,4.356853619798492,7.378762329205801,8,0.4157613904730706,2,0,20.0
62,20,6.009415836411896,6.293934138120386,6,0.4958473026228345,2,1,20.0
32,20,9.995621262179343,5.849484390651026,6,-0.6061330251182595,0,1,18.0
46,12,7.717544051412267,7.442672877019049,9,0.554591151678147,1,0,12.0
62,19,4.03887045987253,6.784785291864171,4,0.6641894721662298,0,0,20.0
46,14,8.292775217513066,2.1382316829653796,27,-0.27746722318802086,2,1,15.0
19,17,1.790012796793554,3.5895623647391766,11,-0.5732738639340575,0,0,16.0
19,3,0.40159049445870526,1.3484904026183875,5,-0.22989864159276663,1,0,3.0
28,7,2.124038887396303,1.3855844328370222,25,0.4792159380002743,1,0,10.0
26,17,3.4700744055311707,6.794337888929738,17,-0.16472198826259454,2,1,17.0
30,12,5.154749498849643,8.600141059126733,20,0.47330375044957584,2,1,12.0
23,9,6.189778491357878,9.631052580225276,7,-0.7728709180449247,0,0,7.0
18,15,9.114996600422776,6.3206364637395,27,0.6120234209769688,2,1,17.0
55,18,5.147554694549531,1.9226031012734741,15,-0.4935850367152852,0,0,17.0
10,13,5.062628881794721,1.145938419944414,25,-0.5021420245708126,1,1,13.0
60,8,0.5974057972475232,8.147224618213903,15,0.18076193040772148,1,0,8.0
54,14,0.44562437129661575,5.829689115963993,14,-0.8597639085060207,1,1,13.0
22,8,5.556483622972084,6.221021708035827,13,-0.9474045466306629,1,0,8.0
13,14,4.437968271158611,7.836474678671622,11,-0.4779426694131015,1,1,12.0
10,7,8.407885910304957,7.062444554551271,28,0.07613510146964542,0,1,8.0
58,12,1.6907278886472674,8.361136703275356,13,0.8152327724504544,1,0,13.0
49,11,0.34721945495879103,0.656517664052797,26,0.6928703526146138,0,1,14.0
41,11,4.5454838025082465,7.500454303790398,22,-0.019107080158049072,1,1,12.0
43,13,2.4510377118473494,8.523442297488746,28,-0.9258960126130145,0,1,14.0
37,18,0.5911822960544908,2.932736920337312,24,0.07050546925861823,0,1,19.0
40,2,7.2735230397915265,6.440428012533204,29,0.409591199850591,0,1,5.0
17,15,1.20477069957675,3.210204431986024,9,-0.3216709349499325,2,1,13.0
48,20,6.12236305007694,9.583913558176295,10,-0.7778733934366906,0,1,19.0
35,18,2.8823925266522026,0.43089336711148724,4,-0.4428640935886812,0,1,17.0
67,15,1.8176108985147181,5.839949153946255,17,0.5431777289356279,1,0,15.0
43,19,3.859540076901243,1.7483851157901995,14,-0.2975123354333433,0,1,19.0
63,12,8.03431318460724,7.150980031253871,24,0.6239629813714203,0,0,15.0
63,13,3.98172641135527,1.8413138058447547,18,-0.36095709638504836,2,1,13.0
12,11,7.532619527189452,2.43029429279374,11,-0.6728899231723637,1,0,11.0
68,5,1.3423143383115919,4.994271029353005,16,-0.12830328097278354,2,1,5.0
59,1,7.750437054684284,9.156866004969093,1,-0.0954509754217221,2,0,1.0
21,3,2.445639916575822,2.1959722842649114,29,-0.967783562901326,2,0,4.0
10,19,6.806191985899841,1.527976209069225,7,-0.7659098545873477,0,1,18.0
63,7,5.701237392925864,7.613870635354903,28,-0.6301479624543651,2,0,7.0
53,12,9.298532700395706,5.056133370105917,10,-0.7728253652426502,2,1,10.0
14,15,3.934492927955609,9.126672612579537,9,-0.31694784915727237,1,1,13.0
39,5,0.7550353694609605,1.5514841158824386,27,0.929245711234036,1,0,8.0
39,15,0.28963930695740375,6.494686140928089,28,0.018445076654155956,1,1,16.0
68,8,8.285899753630256,2.405503546902969,28,0.2551120477412929,1,0,9.0
66,10,5.294882812848178,1.6519282436512293,25,-0.28722704295394363,2,0,11.0
26,16,7.774916113165998,6.865951210056978,3,-0.35302447671370785,1,1,15.0
57,8,2.4208134401139954,5.977477737096459,22,-0.9537064561699833,0,1,8.0
56,1,3.516329080581014,7.572791837787079,23,0.000667311352044786,2,1,2.0
32,12,0.3980283348920575,3.1636795068172057,14,-0.032781986496667415,1,1,12.0
24,5,9.61877401328371,4.53491939818368,26,-0.6843385476377539,2,1,6.0
46,3,6.7118922763380535,4.114169595671143,25,0.5286480004134073,1,0,5.0
30,1,9.338730368817131,9.842485693268491,15,-0.014651339377994121,2,0,1.0
23,4,2.728414433547816,2.99326467171994,2,-0.3220120596768534,1,1,4.0
11,8,6.1534897511340425,3.018690659632992,24,-0.7061821819541461,0,1,9.0
20,3,6.817149686097115,3.610027267403213,14,0.10432165394202486,1,1,3.0
60,10,3.243742032550126,5.689481404774183,16,0.5056340521776195,2,0,11.0
48,2,8.496281426654738,2.597995168211078,7,-0.43600129463005666,2,0,2.0
47,11,9.476898482712453,9.161370409754811,4,-0.5624112968465549,0,0,11.0
69,10,8.860065665190444,2.7302870921760087,18,0.04386992812915391,2,1,10.0
43,14,7.416763061799789,8.968575742445928,24,-0.6893133949799661,0,1,13.0
47,7,2.846900329277045,1.124403130101188,27,0.33322677318856986,2,0,8.0
59,2,2.887998816845754,6.599970753756558,5,0.21068725588846093,2,1,2.0
43,9,9.637267172415775,9.079156632538613,6,-0.8258359008171428,0,1,8.0
27,16,0.20181650976335108,1.7706194401424724,27,-0.9269592412372523,2,0,16.0
