driver,opponent,gap,speed_delta,tyre_delta,drs,opponent_weakness,pressure_level,corner_factor,success
SAI,LEC,0.6764717582183118,-3.075513323375843,-8,0,0.30071225322728384,0.47008824260558274,0.7706823232392128,0
VER,HAM,1.0113628540113357,-3.1104096536483254,17,0,0.1804501856667555,0.7546404075515055,0.6233839823998996,0
LEC,SAI,0.8636046171696676,18.78558052113915,-5,0,0.4146091880793722,0.646661090102184,0.3203439229115783,0
HAM,NOR,0.18718234823463986,2.4322697576833407,-6,1,0.5933701661174208,0.2468512913735463,0.8741919637272688,1
SAI,VER,0.8175037082784643,-2.6983253479381144,11,0,0.7886391495323961,0.7567353708904002,0.35723346591829713,0
VER,VER,1.2289650641259753,9.976114678759538,15,1,0.37695750934426214,0.44310751151576816,0.8985872206629764,1
NOR,VER,0.7429358286357413,10.591219457256653,6,1,0.6230294008995694,0.2511885279769401,0.8969309545362106,1
VER,HAM,0.17273920857597577,11.212620502967203,12,0,0.38015894481857526,0.325437880317194,0.25296841419739347,1
NOR,LEC,1.2007894791376463,1.6850506964385326,14,0,0.5937756663955666,0.3140216241986739,0.35019289295072015,0
LEC,SAI,0.38190929499036413,-4.622232894638124,-9,0,0.8078463576245207,0.5153655796827681,0.4888353587877234,0
HAM,NOR,0.4620691688432543,19.125384236361796,15,1,0.28508611380752724,0.2874960725423004,0.6312805369183128,1
VER,NOR,0.33058889480521425,1.2723261422775622,4,0,0.4233933136856314,0.19885318992126094,0.5224379592030395,0
SAI,HAM,0.5623010908200965,11.900657201313688,-6,1,0.8946121571437973,0.1989526804910086,0.8755531753058055,1
LEC,VER,1.159452107964089,12.66574674696774,15,0,0.7948456225995687,0.5666209577112773,0.6791913313885533,0
VER,HAM,0.8271402033055122,10.250185426987143,9,1,0.5517118863169616,0.6878074310795029,0.2696358795063795,1
SAI,LEC,0.3868337838109976,2.8226848553412056,-5,0,0.5133020734834203,0.35722640707067266,0.18407804017091067,0
VER,LEC,1.3289621094128572,1.777406344101644,-5,0,0.3276803058437448,0.12772056785121366,0.6507210325674855,0
NOR,SAI,1.3314145969321407,9.941707067567577,16,1,0.5137675421548236,0.2017799095496086,0.2267619521446104,0
VER,SAI,1.3188097950644095,16.652390840292288,7,0,0.7785451986239578,0.8317556482696458,0.7301414722686034,0
VER,LEC,0.434314695934155,18.66834322308489,7,0,0.6481396106222245,0.49483492767156245,0.3488293338082696,0
VER,LEC,0.7317350818533833,-2.352354889906059,-7,0,0.33203522254238926,0.46285824769213985,0.36151461044448524,0
LEC,LEC,1.478985518597225,-1.1292846850570037,6,0,0.2611711368428264,0.13043934264807275,0.10863871391160958,0
VER,HAM,1.1808174668339864,18.618406469576993,14,0,0.31216682959746334,0.6829096178535193,0.6608090136760326,0
SAI,LEC,0.13803438971578375,13.413380708369814,3,0,0.23580736111426123,0.5224544647456631,0.19061580245174864,0
NOR,NOR,0.19128642776468888,17.074845620744327,3,0,0.17651255681897277,0.26166474886921665,0.7183044619708145,0
NOR,VER,0.7495039275372658,0.06581585338357898,2,1,0.435308939553644,0.18805900814484577,0.49349425753376547,1
VER,LEC,1.372908288206184,9.689646777735046,-4,1,0.19063968351861416,0.40671029090559885,0.7274238519636553,1
LEC,VER,0.8541825171337999,12.52848986043684,1,0,0.2375300461816835,0.7697295713560206,0.567141231358193,0
LEC,HAM,0.7969375112480063,12.002797136174316,12,0,0.5378597474715889,0.7922356473608196,0.1659466176151926,0
SAI,VER,0.2476631799392828,5.203792271667453,4,0,0.2316794189596598,0.5822771043165091,0.7125218693641465,0
VER,HAM,1.0194921466140117,-4.6151277077172885,8,1,0.15110381394472228,0.6820291417841142,0.1558395879157998,0
NOR,NOR,1.2509444248403156,9.573151420106578,0,1,0.3539110800223082,0.19212462992229629,0.48296137645546583,0
LEC,HAM,0.6325880105105872,1.327538479490219,4,0,0.276255278897574,0.5705008523742839,0.23787937131597064,0
VER,HAM,1.1858565912954584,6.256356153572258,1,1,0.5122441503955014,0.6335725627897455,0.701868142382308,0
LEC,SAI,1.450267315461136,18.939525377095432,-8,0,0.18189366766656745,0.2605702743310338,0.8292729822449013,0
LEC,LEC,0.38527304277876473,4.975882941060868,6,0,0.7014166301463826,0.8041237863282071,0.5433009306866194,0
NOR,LEC,0.8326614836726378,15.995040166610668,-8,0,0.8249868155481109,0.2559973900168158,0.5217178354393445,0
HAM,NOR,0.5019931413184058,-0.28648485626872167,8,0,0.6947481391649556,0.35078188787716036,0.7111705570604944,0
SAI,NOR,1.209996186647375,11.81151245062572,9,1,0.5262616299211155,0.5964454776187669,0.10406305038058178,0
SAI,LEC,0.9086307122336205,19.425173860973587,-7,1,0.7885342574311082,0.6106800521045846,0.8342069141081286,1
NOR,SAI,0.9884153845704252,-2.4526724781765803,-8,0,0.655934703825206,0.6595077927898938,0.2579590536729054,0
LEC,LEC,1.2170798234622517,-4.792001444320199,15,1,0.10844089796015188,0.18960937045456455,0.8872951070609898,0
VER,SAI,0.6543586617274368,5.839569815815358,5,1,0.4152721222196025,0.7795715439428443,0.6890031583683698,0
LEC,NOR,1.3811260957698603,-2.68436292371582,1,0,0.78076151952544,0.5262777058266079,0.7194009181605369,0
NOR,VER,0.8462404141445959,13.709608741905784,-3,1,0.3766870863802154,0.4770574352840547,0.6249623842988853,1
SAI,NOR,0.3211367519694872,17.863716596213973,13,0,0.1281721388204188,0.8848780996108077,0.47733054622812826,1
LEC,NOR,1.0742587654363234,5.850524317718971,18,0,0.6969437108418179,0.6923026375528158,0.5573021546889324,0
SAI,HAM,1.2105658906135561,1.467791053886024,18,0,0.7416306162262949,0.1944048212954999,0.13712230881210052,0
VER,HAM,0.5434663478945373,5.860082975165245,6,0,0.22847495603464685,0.7052313337809926,0.5991676075456115,0
SAI,HAM,1.3000509597982541,13.086195446250025,-4,1,0.529872397474545,0.1761991471782956,0.6008784815896374,0
SAI,HAM,1.368600556672073,-4.773645960490725,0,0,0.2535643511965806,0.12197645001038789,0.8129606379214476,0
HAM,SAI,0.4876662823289325,9.736349737117429,7,1,0.6753875352353175,0.42290071621591774,0.5045250859441756,0
HAM,LEC,1.4769300618013108,10.332292122184477,-10,0,0.31724036414198853,0.894862538255375,0.16171549926884882,0
HAM,VER,0.2969961392682618,10.942206172398388,-8,0,0.3529720980506641,0.23990714895589013,0.344956736385665,0
SAI,NOR,0.38282193576348594,1.0505519995219303,-7,1,0.7759766829120811,0.638115474821432,0.6245035296914541,0
NOR,SAI,0.3579147749332366,12.851318084453169,2,0,0.4810578817655235,0.2387168529648955,0.2914070902011711,0
SAI,VER,1.3515855940110184,-2.71521284170559,-5,1,0.6358035609745983,0.6798295799667089,0.32442225748432074,0
NOR,SAI,1.0160095732549466,-0.018241588329979685,15,1,0.42189844057797415,0.504282934590261,0.7563752130886828,0
NOR,SAI,0.312945996511182,16.936751166362047,3,0,0.33840548575500434,0.6439773680715011,0.5674557854101673,0
HAM,NOR,0.7164527857156885,13.468078768164158,-6,0,0.6003824483397291,0.2622985407313877,0.506821945418858,0
LEC,LEC,0.9614172350977228,-4.656361149716369,5,0,0.22388605926305705,0.6965026660164017,0.3547615734446435,0
VER,HAM,0.2168497189851366,1.2094065092450053,4,0,0.3983998684534904,0.8964952476981654,0.6847424287464268,0
HAM,LEC,1.3353829157702741,0.360162074829114,4,0,0.26722962990873783,0.6325204005007679,0.3301747475920235,0
HAM,NOR,1.2250449496181492,1.7701582009243144,19,0,0.6566359735525964,0.4947839984583022,0.6896508141153402,0
LEC,NOR,0.8072894830072935,1.18899425699716,-7,1,0.8553670706768861,0.8385391908954118,0.15608118421395362,0
VER,NOR,1.4539772613628386,-3.4368426064288564,-3,1,0.8964087744126932,0.11268147378550104,0.7916330732656669,0
SAI,VER,0.6848653709851396,6.473512914920509,16,0,0.4602214483532726,0.683938815428657,0.4996531707007463,0
SAI,LEC,1.4777544466510968,13.318336869654129,5,1,0.3020243117091556,0.8109972134510504,0.45080641335917604,0
HAM,LEC,1.0350879983250778,10.16829311793591,17,1,0.4542634963074593,0.14933966689676598,0.5888187292335396,1
VER,SAI,0.988539782555518,11.821791714951996,5,0,0.777815527970179,0.4600513363326066,0.5993536583170164,0
HAM,SAI,0.33233685341409896,-2.9712705365940213,19,0,0.2648045428416319,0.2637755631599991,0.20562814151199646,0
NOR,SAI,1.3346988616265014,18.78726775441968,-7,1,0.8616765213223391,0.5532145324702641,0.7049868718529706,0
HAM,NOR,0.6984855630888612,15.962295846075621,2,0,0.3734926150385208,0.6196343668829285,0.32074263836005035,0
HAM,LEC,0.3271267680954711,15.127257962391568,15,1,0.888642927560244,0.342098546343004,0.8239695041359312,1
SAI,NOR,0.11765052796606267,15.574595126044187,17,0,0.7708871100271698,0.4679853357424807,0.7542805307318661,1
SAI,VER,0.8836579570937355,18.317762703319033,2,1,0.7468564273179124,0.3234715882212476,0.3770128332277988,1
SAI,SAI,0.8383594709717468,8.606349152842443,-9,1,0.3543237390186269,0.39551293156409106,0.7461914345605716,0
NOR,NOR,1.107095071316822,0.007050446690647361,-8,1,0.10702176955834358,0.22763196535073887,0.38511239943992337,0
SAI,NOR,1.346361274224923,10.419590196313528,11,1,0.4057063270607903,0.8084475548685052,0.1807581453088325,0
VER,VER,0.21116921850024134,13.572037341698474,-3,0,0.341447495730155,0.10800832844730915,0.8695105909805664,0
LEC,HAM,1.1240950864765071,13.447934833850635,13,0,0.12991759232703784,0.8059273491550308,0.622081612172352,0
VER,LEC,0.3623767217366151,8.036225604172003,4,1,0.5042922052047437,0.5573431026797908,0.4648796213300734,1
VER,HAM,1.3014478744200295,-3.2885320166605485,0,1,0.4224250490261893,0.365326275341614,0.41821868122483175,0
SAI,SAI,1.2466889194063184,4.277823460753195,-2,0,0.6076451741932198,0.6784457003682638,0.3597642674066112,0
LEC,NOR,0.8571112569797621,18.019165211583932,-4,0,0.5969490577552666,0.5062017214901314,0.8851580763433035,1
LEC,VER,1.094339918072636,9.61122274393565,2,1,0.1965973087173441,0.49928692648608525,0.20779781210472592,0
LEC,VER,0.5400901584572477,8.458298581392835,-9,1,0.881572436901298,0.18811382633517315,0.3518440471364547,1
NOR,LEC,0.7596350585059405,1.7213378595548379,-3,1,0.24954514355315754,0.411612820756327,0.48839811222613083,0
SAI,HAM,1.2502916567946603,4.211222997914473,-4,1,0.45621921981176367,0.2928514766853893,0.48239963604344915,0
LEC,LEC,0.7429712760424995,17.38365222882923,13,1,0.49049403474698794,0.11255672447702372,0.4770931875262748,1
NOR,NOR,0.6009175714556185,11.661576188170892,1,0,0.7504502377712962,0.38807970462569064,0.24062705266430548,0
HAM,LEC,0.7918974261504198,14.684675668808321,8,1,0.17938367687571743,0.1718577035404838,0.21594602168760046,1
HAM,VER,1.2595489534121056,6.358635576691379,-4,0,0.44291542336682543,0.30546403018014817,0.3038140690628961,0
NOR,VER,0.5692912663192218,10.756180486403949,-1,0,0.6028017361889632,0.17401329694647558,0.8316209230416449,0
NOR,SAI,0.3432662303900413,1.2095902185801881,18,0,0.27212449729924443,0.18075330044511909,0.19044237426760813,0
SAI,SAI,1.096819628463093,12.636520757087156,14,1,0.6019743190128582,0.25920903553215063,0.7059400826986599,1
SAI,NOR,1.2563694977913145,5.690033342583432,5,0,0.8389318700397221,0.8998793955891202,0.7060387145066971,0
HAM,HAM,0.24089246993294666,6.063637870368639,-8,0,0.8980145049381401,0.10174731428579903,0.7478163231178099,0
LEC,LEC,0.4358237578583226,11.233058114422041,19,0,0.12596086143254057,0.6109381088963243,0.8092923911914844,0
HAM,NOR,0.29876078566539144,18.407015536723165,-1,0,0.28847058259574204,0.21299495842124588,0.31042894203114424,1
LEC,SAI,0.5871179762150333,-3.399841334784477,-5,1,0.348245692633358,0.8365025093686207,0.2796475754151171,0
LEC,LEC,0.7304913704675776,15.61858093367519,7,1,0.4193008803559729,0.1749063146669034,0.4724045332219838,0
SAI,SAI,1.148356871748629,2.309577760304828,7,0,0.2938057260678139,0.8640505497009893,0.3120713350016289,0
VER,LEC,1.0116066188343438,6.097986362659445,-6,0,0.26279039564425005,0.5887411099867824,0.687447991186486,0
VER,HAM,0.9692999944698036,-4.452166780624776,10,1,0.863643073934,0.1010144615323922,0.608751661393147,0
NOR,NOR,0.5933249252535161,2.526151945857826,18,1,0.8348172822164144,0.8152057583334449,0.7999901504421212,0
SAI,LEC,1.2780265743186638,7.565781065753262,-4,1,0.13759400080249398,0.5173694410935347,0.16619064278965726,0
LEC,VER,0.7598020343574303,-3.595598066314025,17,0,0.37105041728387855,0.31013578826438765,0.8320666666864599,0
VER,VER,1.4707469132212163,7.277393234579129,-9,1,0.42411884294272534,0.7138233420125042,0.33467890133607164,0
LEC,LEC,0.9877989936140316,18.177765721460684,0,0,0.2912116277327547,0.8413324431094961,0.49255547674158723,0
VER,LEC,0.27677063819030384,-2.3651695473048697,19,0,0.6030983175905404,0.48695265851743513,0.450889148751715,0
VER,LEC,1.0466485869056075,14.111018201887608,2,1,0.6123045973153929,0.3524427795544887,0.7082493208835392,1
VER,VER,0.5551456216043785,5.241776334399816,12,0,0.7804033826628777,0.7311560991479414,0.43626664754547406,0
SAI,VER,1.0608580753605363,11.379342863108452,-6,1,0.6926954147081743,0.6454283982307638,0.8548425165195276,1
HAM,LEC,0.19749760742736805,1.5059149496307338,19,0,0.5340586615727645,0.811001987000218,0.8220271061108604,0
LEC,SAI,0.3448340120463431,-1.012693436466043,-5,1,0.6228694160355359,0.6540112102089544,0.7977289215756053,0
SAI,SAI,1.2980321624681008,-0.9884346432193392,13,0,0.3191910252344145,0.29482267111962907,0.15700666611858233,0
SAI,HAM,0.41805137983292084,-3.2377013589213837,15,0,0.5744449519738861,0.8453273998072153,0.7834064492431516,0
SAI,NOR,1.271857575340116,-0.3588323774689245,18,1,0.4913818037999354,0.18386859776479306,0.7253083563545685,0
SAI,SAI,0.4909865238361746,11.605484624724207,3,1,0.20667557385309632,0.3143542000854783,0.18281035760490483,1
SAI,VER,1.0000346740821906,17.042265296087702,1,1,0.2940354212663766,0.5161556861791085,0.1859314603489775,0
NOR,SAI,1.0718108029137634,15.353142139779045,-7,1,0.33335476057726887,0.5525936208567211,0.18093104921403294,0
LEC,HAM,0.8177166544030741,12.128357746862102,18,0,0.8394476536420464,0.11224846930152435,0.10906607456359003,0
SAI,HAM,0.5274349473754237,-2.239203414722433,12,1,0.2843093115087116,0.724458180656752,0.5389074441556668,0
LEC,NOR,0.39770212691953455,2.2296861573987456,-5,1,0.33139512225573453,0.38928585474031163,0.8787154331488347,1
NOR,SAI,0.14646509638739671,2.745171883061724,-1,0,0.39548330407154586,0.42513483280171027,0.45094776231983486,0
NOR,VER,0.5255249617370134,1.2489236599405307,7,1,0.6309941909003096,0.7474956355495567,0.5326060015098851,0
LEC,VER,1.0144279067437962,7.875141492743078,4,1,0.19459071397771244,0.4034267133820357,0.8743758374159645,0
VER,LEC,1.4136267458278757,8.388845371991815,-3,0,0.8631561699950209,0.13777990119580386,0.30414578301938455,0
HAM,VER,1.3196862751682727,3.922149379277755,15,1,0.7924569760758117,0.24115181637628025,0.7867762020786104,0
VER,NOR,1.1724906871494236,3.8447289684109003,-2,1,0.5617728584071602,0.8647225379105459,0.5371123737693889,0
VER,NOR,1.203826280554618,15.713889947652033,-6,1,0.6392302939399654,0.15632428992201133,0.5555812117304086,0
VER,VER,1.0309788648663933,14.73232120799214,-1,1,0.11332837699537279,0.383944960774413,0.37453908576582684,1
SAI,VER,0.4644016005924042,2.694895792018641,9,1,0.371155820278759,0.5025433336410757,0.5492674887735265,0
NOR,LEC,1.3700730429881618,17.84471109683148,-5,1,0.7365281845291536,0.4946246618708481,0.15851400758262715,0
VER,VER,1.0390252366681676,18.82037542506265,5,0,0.16198637903390872,0.10316795440971421,0.7117148580912898,0
NOR,LEC,0.8846168833726159,3.1685635507510206,13,1,0.32585106736857616,0.5009301851659923,0.32775020923541737,0
LEC,LEC,0.2553852568988735,3.8606237198263713,16,0,0.568237462667449,0.4070179663819274,0.810086663595164,0
HAM,VER,0.7258777613289955,7.64085383554897,-8,0,0.3051304221591535,0.8776634683796458,0.39428055568596676,0
LEC,HAM,0.7445015796826968,18.528020313341838,-1,0,0.8471823793156155,0.22732726719506388,0.2142592883895061,1
LEC,HAM,1.310389053331738,16.907985828557788,0,0,0.2048469046434323,0.38332335740759604,0.656705259494788,0
SAI,LEC,0.8653075082629038,-2.435800935410255,0,1,0.737915486326223,0.4355851880718558,0.2316625157708023,0
HAM,VER,0.6325607685585735,4.818268581785405,6,1,0.5063589535251266,0.41255482968075907,0.7029444124343924,0
LEC,HAM,1.467520459914923,8.834279743744297,-7,1,0.7002646206559648,0.6326646621214901,0.8744897891248933,0
LEC,VER,0.25500883065684193,7.578311813788501,-7,0,0.34857226264915797,0.2724102860382151,0.7236422950362095,0
HAM,VER,0.6915677996367224,-0.15342330157768314,6,1,0.511591681849631,0.27685724225119346,0.11795939874505974,0
HAM,VER,0.1588345452399674,16.470419279203867,-2,1,0.7854682797785411,0.6833687588006825,0.5799086304422197,1
LEC,SAI,1.1358657690737024,11.923519574920935,8,1,0.47350247929848355,0.5002324149425438,0.6563285367757795,1
HAM,VER,1.385307173078811,15.94770937129509,-6,0,0.38777588952821573,0.43212454084584834,0.7603666606370282,0
LEC,SAI,0.4920522613706852,16.469106983736804,11,0,0.5289243090021889,0.23536244134180145,0.14480184715120012,0
LEC,LEC,1.3016783475187692,13.708896341643493,13,1,0.6738902024290936,0.2500217783297333,0.4840862623618291,0
SAI,HAM,0.5091055226466569,5.980265031242934,-5,0,0.4548506763988022,0.10844130945272044,0.5282966981107154,0
VER,HAM,1.3750782263014811,10.263668875385614,-8,0,0.8511015801138184,0.1731410150893674,0.23529989011534244,0
LEC,HAM,1.1555466650354975,-0.9908648470064213,11,1,0.33595665923387363,0.5454709557521928,0.35795984776851975,0
NOR,HAM,1.226869487578014,11.841135436872692,-10,0,0.48037088493529634,0.813498504006728,0.45217738100493216,0
VER,HAM,0.12520917784063632,-0.5186686065179813,9,0,0.7055421274731533,0.32973181210444596,0.7665677503662413,0
VER,HAM,1.4479344999036363,12.34873976275392,11,1,0.6512968723966066,0.36219778071690256,0.8435260528561656,0
VER,HAM,1.1173393888984524,0.7399540188492165,5,0,0.790912841933725,0.19248448848920977,0.6027382631341384,0
SAI,LEC,0.5266515335405866,-2.0612174962445007,12,0,0.8974473445448872,0.41090475648568225,0.4159561488171697,0
LEC,VER,1.2611525308023857,-0.8678877464260643,0,0,0.44148666303607165,0.12977736365546333,0.3032248142391888,0
SAI,NOR,0.4941296777809019,-4.950196619523243,2,0,0.1889207038266495,0.8340805570095202,0.8857081475489204,0
LEC,SAI,1.321855375392579,12.968490446338256,16,0,0.12433270464637439,0.638489078499623,0.8864159984610868,0
SAI,NOR,0.25761254657671184,13.310026226459478,-1,0,0.6815015249118174,0.8925990475145751,0.8399815585880278,1
SAI,NOR,1.085160368445114,7.873333747831486,-8,0,0.7992109370469725,0.806258530142795,0.7285353199022554,0
NOR,VER,0.8569778673028744,-0.9659299736154076,-2,0,0.27657006875553497,0.47839247495852216,0.36062363499649464,0
SAI,VER,0.23514825827361713,-2.911141562232756,17,1,0.22675842975192478,0.5157480249203016,0.7536003867981046,0
HAM,VER,0.43865135956237455,-4.521775839067825,1,1,0.1497640732205528,0.25246083721375506,0.4270344138169381,0
NOR,HAM,0.11736565078824071,-0.8562955758694824,12,1,0.7581623373737651,0.46963147427164453,0.3614184785240362,1
SAI,LEC,0.7562751516503081,17.271388374578667,3,1,0.3491055519140675,0.8224222987942493,0.6958922867730237,1
VER,HAM,0.5217713650640005,1.0384210425420441,-10,0,0.4213575142078212,0.1406827389086569,0.16372314209633831,0
HAM,LEC,0.9377004780168623,3.8567831804303916,7,1,0.5022001532876899,0.7908454423986478,0.13885017863652935,0
HAM,LEC,0.516132930792064,-2.3663628879666705,6,1,0.7715625873676406,0.3727582413140878,0.4583629577449485,0
HAM,NOR,0.5198867561097785,0.5590326187042571,16,0,0.620666577249188,0.8196102120770479,0.4565110406577295,0
NOR,NOR,1.1404704782242447,7.980614269505128,-2,0,0.5920517038862491,0.8527039250731878,0.816515322451068,0
SAI,LEC,0.16739997036969484,10.193817077391314,-2,0,0.24053767996472858,0.6366919096015248,0.20092247703025345,0
SAI,LEC,1.3640529932687822,1.1338078541552765,12,0,0.5105519133678639,0.6315390292741423,0.19862714196193024,0
VER,HAM,1.293169424147654,-3.55669601937207,-1,0,0.6723048137429242,0.4622034701669921,0.21796208037992093,0
VER,HAM,1.034926556516969,4.775821728184966,8,1,0.8786087064243935,0.768432179634966,0.12378900903568209,0
HAM,NOR,0.930510198150338,0.8550842731583536,18,0,0.2611250473706818,0.8692902067466266,0.15738539025192672,0
VER,VER,1.349223497395513,0.4888480807450485,4,1,0.10763468245378133,0.7200654402712954,0.6278958934632313,0
NOR,LEC,0.3594622513402002,18.99657006783638,-6,1,0.1602411468787758,0.5975493870053674,0.4452674632940074,1
SAI,HAM,0.21055682706716006,10.407512148143102,4,0,0.40068197214558343,0.5854343166570695,0.7108824536704109,0
HAM,NOR,0.4353142378733533,8.921961079302397,9,1,0.7564357181967898,0.7795759212669299,0.8940781748653283,0
VER,HAM,1.2124095901802663,5.394377588083048,12,1,0.10571366541459604,0.5329630126170387,0.6272277448792011,0
NOR,LEC,0.14853837341707665,5.723608335753607,19,0,0.46538447430867225,0.7430879089990582,0.140364456496099,0
NOR,LEC,0.9159295691168854,8.522625095952021,14,1,0.36338449227311564,0.5071082041393966,0.18365029180347323,0
VER,SAI,1.4936125226678338,12.410745175902681,17,1,0.14198536807978207,0.1499554199791393,0.8048032678517663,0
SAI,VER,1.297974531372555,12.553652404545735,-9,1,0.46018902933809386,0.4071576071233242,0.5219967556466093,0
VER,SAI,0.8300239646610252,-0.7076523073637608,2,0,0.3037989658693751,0.455552766137199,0.759869727516592,0
HAM,NOR,0.18909727300129928,7.502818801915675,13,0,0.3815078674776052,0.21329379598929377,0.7852898689799409,0
VER,HAM,1.2639229201399937,5.298952375852549,5,0,0.6644922438274344,0.18199706335137025,0.8421396331996154,0
NOR,NOR,0.9385699114480948,16.763174156734603,4,1,0.5172407871287737,0.5283719597255633,0.8598633643890926,1
VER,LEC,0.2609061958833936,10.78547303045941,14,0,0.19971794319425068,0.16811490924486572,0.543860637202645,0
SAI,SAI,0.23140019875269868,8.312601660399546,-1,1,0.8691316323389113,0.3423561343120672,0.37281613780482714,1
LEC,SAI,1.3734775472112293,-2.1151339455270657,3,0,0.6087286125677908,0.6956775807704608,0.8694918994783989,0
VER,SAI,1.0368803681133099,10.140947233085287,-1,1,0.7126947405300252,0.8715457436543846,0.5379251248009802,1
SAI,NOR,1.2610015190434576,-2.0699023579941644,14,0,0.16337052000669666,0.6742964644415429,0.15140217836368886,0
SAI,LEC,1.3305704603951742,3.4301643891438016,3,0,0.13764670356801512,0.8941004387622962,0.614221240047892,0
NOR,HAM,0.9004812928676511,-1.4289508796417034,15,1,0.11555844029446494,0.6586703770235222,0.5701478003160086,0
SAI,HAM,0.8244248924570577,12.301841175609223,19,0,0.25103522221875557,0.33503557652346205,0.8166342983157648,0
SAI,NOR,0.7025983744493862,0.15630284590381516,12,1,0.43152671817479615,0.6376420324042895,0.62254975132625,0
SAI,SAI,0.543725222907567,4.79648432970065,-2,0,0.8486609067222584,0.6617254121575231,0.3792419395692411,0
SAI,VER,0.7084343452021965,17.391869440469467,14,0,0.46564772741262106,0.3973815876931685,0.8729805805646564,0
HAM,NOR,1.1834315180222188,0.10790958497425729,3,1,0.33220408429802356,0.11417108048751122,0.741295588785627,0
HAM,NOR,0.9426928034211841,7.695126598969478,-8,1,0.5495482028157307,0.6625598278203896,0.6043340947050835,0
NOR,LEC,1.3495326059367845,5.4817915291505495,9,1,0.1895476625078314,0.1173600762204333,0.33434016272249834,0
VER,HAM,0.7207320201308628,-4.546898973856757,5,0,0.5876047128039866,0.604950462448057,0.39883223705143644,0
SAI,NOR,0.9499254102062555,14.81895283932032,-9,1,0.5547455634644026,0.23089319099404407,0.6359759392773254,0
VER,NOR,0.9838305743287842,-3.2738523421350068,-1,0,0.7335944267245678,0.5524828221984347,0.1575846547706574,0
VER,SAI,0.9283760272288557,6.85637552442384,-8,1,0.8893500892936194,0.5031304203044801,0.3053444733202108,0
NOR,SAI,1.0836872823197228,9.016957373473748,0,1,0.3006987773728884,0.11081091384494607,0.6711207467172784,0
SAI,VER,0.43240685572472876,10.710661415364676,0,1,0.5077251606430085,0.3902926535960828,0.48401480787569673,1
SAI,LEC,0.8173092885641069,12.21579073269689,10,1,0.8270923250552029,0.5808729339170422,0.4219148518515441,1
LEC,VER,0.24591472393168673,1.331809588067877,10,1,0.7281519075382731,0.7788852415190238,0.2211660979203316,0
VER,SAI,0.6383158587027375,-4.750530583538765,11,1,0.48992504248064606,0.8109136910692138,0.4534792275821861,0
VER,HAM,0.7827338960697702,13.0860915588728,2,0,0.8562973196918223,0.48707997602657865,0.7165535766081872,0
HAM,SAI,1.0131139633636614,8.391414983689465,-4,1,0.1457893548134475,0.6827379898395506,0.31121027685751446,1
LEC,LEC,1.4307434736206848,15.90294258018122,12,0,0.8447988957700673,0.3531636612267661,0.10431883374694194,0
HAM,SAI,0.9409114931676982,15.534709072517357,6,1,0.14040591390624524,0.373749124606926,0.6348039209207863,0
HAM,LEC,1.1410314826471837,16.08315419469708,19,1,0.5378437952917475,0.255570815345851,0.8781012835460421,0
HAM,LEC,0.8087724832932838,7.127366499488504,-9,1,0.8123527584008686,0.5495584879945915,0.5854612508708663,0
NOR,LEC,0.9877456439268638,3.3407098959216412,1,0,0.3101767548490423,0.3516513207418922,0.19593748714170411,0
NOR,LEC,0.1993051025872828,14.78895506478425,14,0,0.47779879915612683,0.16749671715080405,0.3565864738757385,0
HAM,LEC,0.4561482131785858,6.282352825731373,-1,1,0.3594631033095733,0.648004869330543,0.7941132917761787,0
LEC,HAM,0.6065943304871941,-0.41394508991413725,7,0,0.8617151336610811,0.6662025660843186,0.28605445940546287,0
VER,VER,0.761490697009119,16.374350489036857,11,1,0.7589164758024727,0.3879939350232463,0.5861567227980865,1
LEC,NOR,0.16390824370333723,17.063996919308682,16,1,0.6672012090611037,0.16137871956481825,0.42213696660319827,1
SAI,VER,0.29603373657464477,6.657743903504253,0,0,0.570101589292087,0.44103817392274075,0.26627497713571924,0
NOR,LEC,0.48754003090782805,-3.107506817255313,5,0,0.7564734314593186,0.45386836644017237,0.7507255148517438,0
VER,HAM,1.4601457672614708,4.695652247923281,6,0,0.4138136332188377,0.6349367079183144,0.6942650211725523,0
VER,SAI,0.5638858099442711,15.088441486565085,8,0,0.4580414840848495,0.3523331130069468,0.6292728527674124,0
SAI,HAM,0.7748574813569155,17.544350713655717,7,1,0.6840013768646892,0.6460794238250444,0.28906927221500095,1
SAI,LEC,0.3745367978337501,0.08681856243989594,-8,0,0.38620381063497145,0.7971908334059107,0.17828560217316003,0
HAM,HAM,0.9550920995060755,-3.325659699368212,10,0,0.15112075363869906,0.2899888338897599,0.560927463860773,0
NOR,HAM,0.492956501722364,16.933761328320966,16,1,0.15946768710885717,0.8831356448959199,0.5429422668315467,1
NOR,LEC,0.38978960981379746,4.735123474471882,15,0,0.1922902410445631,0.4090945097094456,0.2507080074678984,0
LEC,HAM,0.8232016798243706,8.544024106689081,5,0,0.7957450586749303,0.3138069481176494,0.144997355452138,0
HAM,NOR,0.10770811882458915,19.20164530126897,-5,0,0.47778114060496346,0.43720894600823246,0.1645667633551888,0
HAM,NOR,0.11072964570891547,-3.3358818021444288,14,0,0.6703058954757892,0.17551798072308733,0.8942167892101871,0
HAM,HAM,0.40669633274260086,11.207950186302389,1,1,0.41432746848391466,0.20056472520969254,0.726867115794307,1
